alloy_rep_id,alloy_cnt.x,log_max_stress,log_max_strain,bc_1,bc_2,bc_3,bc_4,bc_5,bc_6,toughness,young_mod,frac_stress,gcv,alloy,Mo,Nb,Ta,V,W,rep,Experiment,alloy_cnt.y
0.3_0_0.7_0_0_3,50,2.97795175204117,-2.16456379509667,9.65762212507388,5.46018200239645,0.0688019418238155,0.0898935220797615,0.00331016398462069,-0.00393288566995678,1.10478437290603,171.945239000324,19.4643250373088,2.72602550444424,MoTa,0.3,0,0.7,0,0,3,100,50
0.3_0_0_0.7_0_1,51,2.90913649977081,-2.19283422903493,10.2846194652449,5.29368747377756,-0.573482413935489,-0.000888053845763704,0.0660990551983631,-0.00474937895630796,1.1440905812312,207.661168395723,18.3261418780339,0.551746424563102,MoV,0.3,0,0,0.7,0,1,100,51
0.3_0_0_0.7_0_2,51,2.85665382339008,-2.26336437984076,9.71855937039461,5.04839206761583,-0.524821442645358,-0.0315098697150785,0.0523775029448702,-0.000574079989392791,1.00725580641756,207.78532665116,17.3368710324105,0.494956467896952,MoV,0.3,0,0,0.7,0,2,100,51
0.3_0_0_0.7_0_3,51,2.88820376687061,-2.22192718997658,10.0585236895767,5.20323217799882,-0.547889761982887,-0.0136722642506809,0.0594099100158385,-0.00345935596849657,1.08674626479127,207.764100890842,17.9514337622101,0.551417609121757,MoV,0.3,0,0,0.7,0,3,100,51
0.3_0_0_0_0.7_1,52,3.52553438113076,-2.24999264287488,18.575635032071,9.7041238905462,-0.814999760334493,0.0682874219901899,0.0870155026402268,-0.00675884412571931,1.95107622957995,398.036235605869,33.9248408330608,2.05957021888358,MoW,0.3,0,0,0,0.7,1,100,52
0.3_0_0_0_0.7_2,52,3.51295037558689,-2.26528930825035,18.3408739536576,9.5917790296056,-0.807070021886107,0.0535217586441341,0.080591234945486,-0.00827940921087679,1.8970815895064,398.085302478156,33.4514516188778,2.06040810500873,MoW,0.3,0,0,0,0.7,2,100,52
0.3_0_0_0_0.7_3,52,3.52368670071972,-2.2557015070952,18.4896785403843,9.66368553611639,-0.811191524688251,0.0637271181242224,0.0858880516154664,-0.00676751081568895,1.93095504008786,398.010427051009,33.7621377953576,2.05335140486688,MoW,0.3,0,0,0,0.7,3,100,52
0.428571428571429_0.21428571428571_0.0714285714285714_0.0714285714285714_0.214285714285714_1,37,3.22082958035526,-2.31061726469131,13.5878875800541,7.30893916973885,-0.644792207813663,-0.0365100135040683,0.0874902562808263,-0.0388416102468557,1.34295341206147,300.057752411216,24.8084732485827,4.84831335748118,MoNbTaVW,0.428571428571429,0.21428571428571,0.0714285714285714,0.0714285714285714,0.214285714285714,1,17,37
0.428571428571429_0.21428571428571_0.0714285714285714_0.0714285714285714_0.214285714285714_2,37,3.2258562376593,-2.30058709033138,13.700477365567,7.35412339106964,-0.661294994979438,-0.0380497127519408,0.0845626355737684,-0.0422066559421127,1.3677958660083,300.027880621548,24.9399792496447,4.8179687082753,MoNbTaVW,0.428571428571429,0.21428571428571,0.0714285714285714,0.0714285714285714,0.214285714285714,2,17,37
0.428571428571429_0.21428571428571_0.0714285714285714_0.0714285714285714_0.214285714285714_3,37,3.22541780944278,-2.30058709033137,13.7246444071022,7.35511340041054,-0.661309890361245,-0.0304149077067025,0.0816955303599547,-0.0390026231025353,1.37021111100592,302.164768697176,24.9872777345913,4.7370766884426,MoNbTaVW,0.428571428571429,0.21428571428571,0.0714285714285714,0.0714285714285714,0.214285714285714,3,17,37
0.468262892970793_0.205354348088931_0.0988444935627599_0.168163171984643_0.0593750933928729_1,36,3.20363217734101,-2.27108642593467,13.3922734610761,7.18765864022694,-0.644781496926827,-0.0332066750939961,0.0876987164969093,-0.0458878774467776,1.37719563983543,282.902301161869,24.3920671526767,4.86775953724896,MoNbTaVW,0.468262892970793,0.205354348088931,0.0988444935627599,0.168163171984643,0.0593750933928729,1,15,36
0.468262892970793_0.205354348088931_0.0988444935627599_0.168163171984643_0.0593750933928729_2,36,3.18685159361638,-2.29461692334487,13.125236913368,7.08040948262784,-0.615027288041736,-0.040599308069069,0.0887804039539786,-0.0457204627153687,1.31821598043105,282.199942881574,23.9895564067046,4.78957849210695,MoNbTaVW,0.468262892970793,0.205354348088931,0.0988444935627599,0.168163171984643,0.0593750933928729,2,15,36
0.468262892970793_0.205354348088931_0.0988444935627599_0.168163171984643_0.0593750933928729_3,36,3.18637360657182,-2.29461692334488,13.1301274614043,7.07235008687907,-0.618172269495424,-0.0387022159955307,0.0886195024850544,-0.0435535756989131,1.31870997355598,282.798231110909,23.9847957050892,4.82117907132037,MoNbTaVW,0.468262892970793,0.205354348088931,0.0988444935627599,0.168163171984643,0.0593750933928729,3,15,36
